asset_id_pk,asset_tag,asset_cat_name,model_name,manufacturer_name,serial_number,location_name,status,supplier_name,department_name,sub_location,condition_name,support,warranty_start_date,warranty_end_date,amc_start_date,amc_end_date,Host_Name,OS,Invoice_Number,Invoice_Date,PONumber,PODate,AssetLife,AssetCost,CurrentCost,user_email,CostCenter,SoldAmount,SoldUser,SoldVendor,EmployeeCode,EmployeeName,EmployeeDepartment
3930,ABC\ASSET\00094,UPS,BR1000G,APC,765WE654DF72,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,31-12-2023 00:00:00,,,N/A,N/A,INV-00114,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3931,ABC\ASSET\00095,UPS,BR1000G,APC,765WE654DF73,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,31-12-2023 00:00:00,,,N/A,N/A,INV-00115,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3932,ABC\ASSET\00096,UPS,BR1000G,APC,765WE654DF74,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,31-12-2023 00:00:00,,,N/A,N/A,INV-00116,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3933,ABC\ASSET\00097,UPS,BR1000G,APC,765WE654DF75,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,31-12-2023 00:00:00,,,N/A,N/A,INV-00117,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3934,ABC\ASSET\00098,UPS,BR1000G,APC,765WE654DF76,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,31-12-2023 00:00:00,,,N/A,N/A,INV-00118,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3935,ABC\ASSET\00099,UPS,BR1000G,APC,765WE654DF77,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,31-12-2023 00:00:00,,,N/A,N/A,INV-00119,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3936,ABC\ASSET\00100,UPS,BR1000G,APC,765WE654DF78,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-06-2022 00:00:00,,,N/A,N/A,INV-00120,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3937,ABC\ASSET\00101,UPS,BR1000G,APC,765WE654DF79,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-06-2022 00:00:00,,,N/A,N/A,INV-00121,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3938,ABC\ASSET\00102,UPS,BR1000G,APC,765WE654DF80,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-06-2022 00:00:00,,,N/A,N/A,INV-00122,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3939,ABC\ASSET\00103,UPS,BR1000G,APC,765WE654DF81,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-06-2022 00:00:00,,,N/A,N/A,INV-00123,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3940,ABC\ASSET\00104,UPS,BR1000G,APC,765WE654DF82,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-06-2022 00:00:00,,,N/A,N/A,INV-00124,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3942,ABC\ASSET\00105,UPS,BR1000G,APC,765WE654DF84,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-06-2022 00:00:00,,,N/A,N/A,INV-00126,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3943,ABC\ASSET\00106,Firewall,ASA-5510,CISCO,KJH6789H76,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-09-2022 00:00:00,,,N/A,N/A,INV-00127,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3944,ABC\ASSET\00107,Firewall,ASA-5511,CISCO,KJH6789H77,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-09-2022 00:00:00,,,N/A,N/A,INV-00128,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3945,ABC\ASSET\00108,Firewall,ASA-5512,CISCO,KJH6789H78,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-09-2022 00:00:00,,,N/A,N/A,INV-00129,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3946,ABC\ASSET\00109,Firewall,ASA-5513,CISCO,KJH6789H79,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-09-2022 00:00:00,,,N/A,N/A,INV-00130,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3947,ABC\ASSET\00110,WAF,S500,Imperva,JH4567HGR456,Chandigarh,In-Store,Radius Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00131,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3948,ABC\ASSET\00111,WAF,S500,Imperva,JH4567HGR457,Chandigarh,In-Store,Zest Systems Private Limited,N/A,Chandigarh - Zirakpur,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00132,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3949,ABC\ASSET\00112,APT,FE-3090,Fireeye,HGR567890P7,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00133,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3950,ABC\ASSET\00113,APT,FE-3090,Fireeye,HGR567890P8,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00134,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3951,ABC\ASSET\00114,Tablets,iPad Pro,Apple,HGRE3456,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00135,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3952,ABC\ASSET\00115,Tablets,iPad Pro,Apple,HGRE3457,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00136,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3953,ABC\ASSET\00116,Tablets,iPad Pro,Apple,HGRE3458,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00137,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3954,ABC\ASSET\00117,Tablets,iPad Pro,Apple,HGRE3459,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00138,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3955,ABC\ASSET\00118,Tablets,iPad Pro,Apple,HGRE3460,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00139,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3956,ABC\ASSET\00119,Tablets,iPad Pro,Apple,HGRE3461,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Under Warranty,01-01-2020 00:00:00,15-12-2022 00:00:00,,,N/A,N/A,INV-00140,01-01-2020 00:00:00,01-01-2020 00:00:00,01-01-2020 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3957,ABC\ASSET\00120,Tablets,iPad Pro,Apple,HGRE3462,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2018 00:00:00,01-01-2021 00:00:00,,,N/A,N/A,INV-00141,01-01-2018 00:00:00,01-01-2018 00:00:00,01-01-2018 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3958,ABC\ASSET\00121,Tablets,iPad Pro,Apple,HGRE3463,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2018 00:00:00,01-01-2021 00:00:00,,,N/A,N/A,INV-00142,01-01-2018 00:00:00,01-01-2018 00:00:00,01-01-2018 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3959,ABC\ASSET\00122,Tablets,iPad Pro,Apple,HGRE3464,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2018 00:00:00,01-01-2021 00:00:00,,,N/A,N/A,INV-00143,01-01-2018 00:00:00,01-01-2018 00:00:00,01-01-2018 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3960,ABC\ASSET\00123,Tablets,iPad Pro,Apple,HGRE3465,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2018 00:00:00,01-01-2021 00:00:00,,,N/A,N/A,INV-00144,01-01-2018 00:00:00,01-01-2018 00:00:00,01-01-2018 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3961,ABC\ASSET\00124,Tablets,iPad Pro,Apple,HGRE3466,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2018 00:00:00,01-01-2021 00:00:00,,,N/A,N/A,INV-00145,01-01-2018 00:00:00,01-01-2018 00:00:00,01-01-2018 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3962,ABC\ASSET\00125,Tablets,iPad Pro,Apple,HGRE3467,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2017 00:00:00,01-01-2020 00:00:00,,,N/A,N/A,INV-00146,01-01-2017 00:00:00,01-01-2017 00:00:00,01-01-2017 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3963,ABC\ASSET\00126,Tablets,iPad Pro,Apple,HGRE3468,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2017 00:00:00,01-01-2020 00:00:00,,,N/A,N/A,INV-00147,01-01-2017 00:00:00,01-01-2017 00:00:00,01-01-2017 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3964,ABC\ASSET\00127,Tablets,iPad Pro,Apple,HGRE3469,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2017 00:00:00,01-01-2020 00:00:00,,,N/A,N/A,INV-00148,01-01-2017 00:00:00,01-01-2017 00:00:00,01-01-2017 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3965,ABC\ASSET\00128,Camera,51022-v3,BOSCH,KJHG34567,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2017 00:00:00,01-01-2020 00:00:00,,,N/A,N/A,INV-00149,01-01-2017 00:00:00,01-01-2017 00:00:00,01-01-2017 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3966,ABC\ASSET\00129,Camera,51022-v3,BOSCH,KJHG34568,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2017 00:00:00,01-01-2020 00:00:00,,,N/A,N/A,INV-00150,01-01-2017 00:00:00,01-01-2017 00:00:00,01-01-2017 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3967,ABC\ASSET\00130,Camera,51022-v3,BOSCH,KJHG34569,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2017 00:00:00,01-01-2020 00:00:00,,,N/A,N/A,INV-00151,01-01-2017 00:00:00,01-01-2017 00:00:00,01-01-2017 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3968,ABC\ASSET\00131,Camera,51022-v3,BOSCH,KJHG34570,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2017 00:00:00,01-01-2020 00:00:00,,,N/A,N/A,INV-00152,01-01-2017 00:00:00,01-01-2017 00:00:00,01-01-2017 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3969,ABC\ASSET\00132,Camera,51022-v3,BOSCH,KJHG34571,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2017 00:00:00,01-01-2020 00:00:00,,,N/A,N/A,INV-00153,01-01-2017 00:00:00,01-01-2017 00:00:00,01-01-2017 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3970,ABC\ASSET\00133,Camera,51022-v3,BOSCH,KJHG34572,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2016 00:00:00,01-01-2019 00:00:00,,,N/A,N/A,INV-00154,01-01-2016 00:00:00,01-01-2016 00:00:00,01-01-2016 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3971,ABC\ASSET\00134,Camera,51022-v3,BOSCH,KJHG34573,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2014 00:00:00,01-01-2017 00:00:00,,,N/A,N/A,INV-00155,01-01-2014 00:00:00,01-01-2014 00:00:00,01-01-2014 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3972,ABC\ASSET\00135,Camera,51022-v3,BOSCH,KJHG34574,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2014 00:00:00,01-01-2017 00:00:00,,,N/A,N/A,INV-00156,01-01-2014 00:00:00,01-01-2014 00:00:00,01-01-2014 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3973,ABC\ASSET\00136,Camera,51022-v3,BOSCH,KJHG34575,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2014 00:00:00,01-01-2017 00:00:00,,,N/A,N/A,INV-00157,01-01-2014 00:00:00,01-01-2014 00:00:00,01-01-2014 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3974,ABC\ASSET\00137,Camera,51022-v3,BOSCH,KJHG34576,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2014 00:00:00,01-01-2017 00:00:00,,,N/A,N/A,INV-00158,01-01-2014 00:00:00,01-01-2014 00:00:00,01-01-2014 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3975,ABC\ASSET\00138,Camera,51022-v3,BOSCH,KJHG34577,Jaipur,In-Store,Zest Systems Private Limited,N/A,Jaipur - Mansarovar,New,Out Of Support,01-01-2014 00:00:00,01-01-2017 00:00:00,,,N/A,N/A,INV-00159,01-01-2014 00:00:00,01-01-2014 00:00:00,01-01-2014 00:00:00,5,50000,,N/A,AHMBA03,0,N/A,N/A,N/A,N/A,N/A
3976,ABC\ASSET\00139,Camera,51022-v3,BOSCH,KJHG34578,Mumbai,Allocated,Zest Systems Private Limited,N/A,New Delhi - Janakpuri,New,Out Of Support,01-01-2014 00:00:00,01-01-2017 00:00:00,,,N/A,N/A,INV-00160,01-01-2014 00:00:00,01-01-2014 00:00:00,01-01-2014 00:00:00,5,50000,,support@zservicedesk.com,AHMBA03,0,N/A,N/A,EMP01,TEST USER,Broker Acquisition
3978,ABC\ASSET\0000001,Tables,DUI009,Durian,567890HJKL,Select ,In-Store,V N IT INFRA,N/A,N/A,New,Under AMC,,,14-06-2022 00:00:00,07-07-2022 00:00:00,N/A,N/A,,,,,5,154500,,N/A,,0,N/A,N/A,N/A,N/A,N/A
3979,ABC\LAP\0000013,Laptop,0099,AF343,123,Mumbai,In-Store,V N IT INFRA,N/A,Mumbai - Navi Mumbai,New,Out Of Support,,,,,N/A,N/A,,,,,3,154500,,N/A,,0,N/A,N/A,N/A,N/A,N/A
